camera_orientation,timestamp,num_rois,roi_detected_points,roi_threshold_used,roi_kl_divergence,roi_is_valid
right,84.124,3,2,15,0.0,1
right,84.124,3,2,15,0.0,1
right,84.152,3,3,15,0.0,1
right,84.152,3,2,15,0.0,1
right,84.152,3,2,15,0.0,1
right,84.172,3,2,15,0.0,1
right,84.172,3,1,15,0.0,1
right,84.172,3,2,15,0.0,1
right,84.192,3,1,15,0.0,1
right,84.192,3,1,15,0.0,1
right,84.192,3,0,0,0.0,1
right,84.204,3,3,15,0.0,1
right,84.204,3,2,15,0.0,1
right,84.204,3,2,15,0.0,1
right,84.224,3,1,15,0.0,1
right,84.224,3,0,0,0.0,1
right,84.224,3,1,15,0.0,1
right,84.24,3,2,15,0.0,1
right,84.24,3,2,15,0.0,1
right,84.24,3,1,15,0.0,1
right,84.26,3,3,15,0.0,1
right,84.26,3,2,15,0.0,1
right,84.26,3,2,15,0.0,1
right,84.308,3,3,15,0.0,1
right,84.308,3,2,15,0.0,1
right,84.308,3,2,15,0.0,1
right,84.356,3,3,15,0.0,1
right,84.356,3,2,15,0.0,1
right,84.356,3,2,15,0.0,1
right,84.396,3,2,15,0.0,1
right,84.396,3,1,15,0.0,1
right,84.396,3,1,15,0.0,1
right,84.404,3,1,15,0.0,1
right,84.404,3,1,15,0.0,1
right,84.404,3,1,15,0.0,1
right,84.424,3,3,15,0.0,1
right,84.424,3,2,15,0.0,1
right,84.424,3,2,15,0.0,1
right,84.46,3,3,15,0.0,1
right,84.46,3,2,15,0.0,1
right,84.46,3,2,15,0.0,1
right,84.472,3,2,15,0.0,1
right,84.472,3,1,15,0.0,1
right,84.472,3,2,15,0.0,1
right,84.492,3,1,15,0.0,1
right,84.492,3,1,15,0.0,1
right,84.492,3,0,0,0.0,1
right,84.508,3,3,15,0.0,1
right,84.508,3,2,15,0.0,1
right,84.508,3,2,15,0.0,1
right,84.524,3,1,15,0.0,1
right,84.524,3,0,0,0.0,1
right,84.524,3,1,15,0.0,1
right,84.544,3,2,15,0.0,1
right,84.544,3,2,15,0.0,1
right,84.544,3,1,15,0.0,1
right,84.556,3,3,15,0.0,1
right,84.556,3,2,15,0.0,1
right,84.556,3,2,15,0.0,1
right,84.604,3,3,15,0.0,1
right,84.604,3,2,15,0.0,1
right,84.604,3,2,15,0.0,1
right,84.656,3,3,15,0.0,1
right,84.656,3,2,15,0.0,1
right,84.656,3,2,15,0.0,1
right,84.692,3,2,15,0.0,1
right,84.692,3,1,15,0.0,1
right,84.692,3,1,15,0.0,1
right,84.708,3,1,15,0.0,1
right,84.708,3,1,15,0.0,1
right,84.708,3,1,15,0.0,1
right,84.724,3,3,15,0.0,1
right,84.724,3,2,15,0.0,1
right,84.724,3,2,15,0.0,1
right,84.764,3,3,15,0.0,1
right,84.764,3,2,15,0.0,1
right,84.764,3,2,15,0.0,1
right,84.776,3,2,15,0.0,1
right,84.776,3,1,15,0.0,1
right,84.776,3,2,15,0.0,1
right,84.788,3,1,15,0.0,1
right,84.788,3,1,15,0.0,1
right,84.788,3,0,0,0.0,1
right,84.82,3,3,15,0.0,1
right,84.82,3,2,15,0.0,1
right,84.82,3,2,15,0.0,1
right,84.836,3,1,15,0.0,1
right,84.836,3,0,0,0.0,1
right,84.836,3,1,15,0.0,1
right,84.844,3,2,15,0.0,1
right,84.844,3,2,15,0.0,1
right,84.844,3,1,15,0.0,1
right,84.86,3,3,15,0.0,1
right,84.86,3,2,15,0.0,1
right,84.86,3,2,15,0.0,1
right,84.904,3,3,15,0.0,1
right,84.904,3,2,15,0.0,1
right,84.904,3,2,15,0.0,1
right,84.952,3,3,15,0.0,1
right,84.952,3,2,15,0.0,1
right,84.952,3,2,15,0.0,1
right,85.004,3,2,15,0.0,1
right,85.004,3,1,15,0.0,1
right,85.004,3,1,15,0.0,1
right,85.02,3,1,15,0.0,1
right,85.02,3,1,15,0.0,1
right,85.02,3,1,15,0.0,1
right,85.024,3,3,15,0.0,1
right,85.024,3,2,15,0.0,1
right,85.024,3,2,15,0.0,1
right,85.056,3,3,15,0.0,1
right,85.056,3,2,15,0.0,1
right,85.056,3,2,15,0.0,1
right,85.08,3,2,15,0.0,1
right,85.08,3,1,15,0.0,1
right,85.08,3,2,15,0.0,1
right,85.092,3,1,15,0.0,1
right,85.092,3,1,15,0.0,1
right,85.092,3,0,0,0.0,1
right,85.108,3,3,15,0.0,1
right,85.108,3,2,15,0.0,1
right,85.108,3,2,15,0.0,1
right,85.12,3,1,15,0.0,1
right,85.12,3,0,0,0.0,1
right,85.12,3,1,15,0.0,1
right,85.14,3,2,15,0.0,1
right,85.14,3,2,15,0.0,1
right,85.14,3,1,15,0.0,1
right,85.152,3,3,15,0.0,1
right,85.152,3,2,15,0.0,1
right,85.152,3,2,15,0.0,1
right,85.208,3,3,15,0.0,1
right,85.208,3,2,15,0.0,1
right,85.208,3,2,15,0.0,1
right,85.256,3,3,15,0.0,1
right,85.256,3,2,15,0.0,1
right,85.256,3,2,15,0.0,1
right,85.292,3,2,15,0.0,1
right,85.292,3,1,15,0.0,1
right,85.292,3,1,15,0.0,1
right,85.308,3,1,15,0.0,1
right,85.308,3,1,15,0.0,1
right,85.308,3,1,15,0.0,1
right,85.324,3,3,15,0.0,1
right,85.324,3,2,15,0.0,1
right,85.324,3,2,15,0.0,1
right,85.38,3,3,15,0.0,1
right,85.38,3,2,15,0.0,1
right,85.38,3,2,15,0.0,1
right,85.384,3,2,15,0.0,1
right,85.384,3,1,15,0.0,1
right,85.384,3,2,15,0.0,1
right,85.392,3,1,15,0.0,1
right,85.392,3,1,15,0.0,1
right,85.392,3,0,0,0.0,1
right,85.404,3,3,15,0.0,1
right,85.404,3,2,15,0.0,1
right,85.404,3,2,15,0.0,1
right,85.424,3,1,15,0.0,1
right,85.424,3,0,0,0.0,1
right,85.424,3,1,15,0.0,1
right,85.44,3,2,15,0.0,1
right,85.44,3,2,15,0.0,1
right,85.44,3,1,15,0.0,1
right,85.456,3,3,15,0.0,1
right,85.456,3,2,15,0.0,1
right,85.456,3,2,15,0.0,1
right,85.516,3,3,15,0.0,1
right,85.516,3,2,15,0.0,1
right,85.516,3,2,15,0.0,1
right,85.556,3,3,15,0.0,1
right,85.556,3,2,15,0.0,1
right,85.556,3,2,15,0.0,1
right,85.592,3,2,15,0.0,1
right,85.592,3,1,15,0.0,1
right,85.592,3,1,15,0.0,1
right,85.612,3,1,15,0.0,1
right,85.612,3,1,15,0.0,1
right,85.612,3,1,15,0.0,1
right,85.624,3,3,15,0.0,1
right,85.624,3,2,15,0.0,1
right,85.624,3,2,15,0.0,1
right,85.652,3,3,15,0.0,1
right,85.652,3,2,15,0.0,1
right,85.652,3,2,15,0.0,1
right,85.676,3,2,15,0.0,1
right,85.676,3,1,15,0.0,1
right,85.676,3,2,15,0.0,1
right,85.692,3,1,15,0.0,1
right,85.692,3,1,15,0.0,1
right,85.692,3,0,0,0.0,1
right,85.708,3,3,15,0.0,1
right,85.708,3,2,15,0.0,1
right,85.708,3,2,15,0.0,1
right,85.724,3,1,15,0.0,1
right,85.724,3,0,0,0.0,1
right,85.724,3,1,15,0.0,1
right,85.744,3,2,15,0.0,1
right,85.744,3,2,15,0.0,1
right,85.744,3,1,15,0.0,1
right,85.756,3,3,15,0.0,1
right,85.756,3,2,15,0.0,1
right,85.756,3,2,15,0.0,1
right,85.812,3,3,15,0.0,1
right,85.812,3,2,15,0.0,1
right,85.812,3,2,15,0.0,1
right,85.86,3,3,15,0.0,1
right,85.86,3,2,15,0.0,1
right,85.86,3,2,15,0.0,1
right,85.892,3,2,15,0.0,1
right,85.892,3,1,15,0.0,1
right,85.892,3,1,15,0.0,1
right,85.904,3,1,15,0.0,1
right,85.904,3,1,15,0.0,1
right,85.904,3,1,15,0.0,1
right,85.924,3,3,15,0.0,1
right,85.924,3,2,15,0.0,1
right,85.924,3,2,15,0.0,1
right,85.956,3,3,15,0.0,1
right,85.956,3,2,15,0.0,1
right,85.956,3,2,15,0.0,1
right,85.976,3,2,15,0.0,1
right,85.976,3,1,15,0.0,1
right,85.976,3,2,15,0.0,1
right,85.996,3,1,15,0.0,1
right,85.996,3,1,15,0.0,1
right,85.996,3,0,0,0.0,1
right,86.012,3,3,15,0.0,1
right,86.012,3,2,15,0.0,1
right,86.012,3,2,15,0.0,1
right,86.028,3,1,15,0.0,1
right,86.028,3,0,0,0.0,1
right,86.028,3,1,15,0.0,1
right,86.044,3,2,15,0.0,1
right,86.044,3,2,15,0.0,1
right,86.044,3,1,15,0.0,1
right,86.06,3,3,15,0.0,1
right,86.06,3,2,15,0.0,1
right,86.06,3,2,15,0.0,1
right,86.112,3,3,15,0.0,1
right,86.112,3,2,15,0.0,1
right,86.112,3,2,15,0.0,1
right,86.16,3,3,15,0.0,1
right,86.16,3,2,15,0.0,1
right,86.16,3,2,15,0.0,1
right,86.192,3,2,15,0.0,1
right,86.192,3,1,15,0.0,1
right,86.192,3,1,15,0.0,1
right,86.212,3,1,15,0.0,1
right,86.212,3,1,15,0.0,1
right,86.212,3,1,15,0.0,1
right,86.228,3,3,15,0.0,1
right,86.228,3,2,15,0.0,1
right,86.228,3,2,15,0.0,1
right,86.26,3,3,15,0.0,1
right,86.26,3,2,15,0.0,1
right,86.26,3,2,15,0.0,1
right,86.28,3,2,15,0.0,1
right,86.28,3,1,15,0.0,1
right,86.28,3,2,15,0.0,1
right,86.296,3,1,15,0.0,1
right,86.296,3,1,15,0.0,1
right,86.296,3,0,0,0.0,1
right,86.312,3,3,15,0.0,1
right,86.312,3,2,15,0.0,1
right,86.312,3,2,15,0.0,1
right,86.324,3,1,15,0.0,1
right,86.324,3,0,0,0.0,1
right,86.324,3,1,15,0.0,1
right,86.344,3,2,15,0.0,1
right,86.344,3,2,15,0.0,1
right,86.344,3,1,15,0.0,1
right,86.356,3,3,15,0.0,1
right,86.356,3,2,15,0.0,1
right,86.356,3,2,15,0.0,1
right,86.404,3,3,15,0.0,1
right,86.404,3,2,15,0.0,1
right,86.404,3,2,15,0.0,1
right,86.46,3,3,15,0.0,1
right,86.46,3,2,15,0.0,1
right,86.46,3,2,15,0.0,1
right,86.492,3,2,15,0.0,1
right,86.492,3,1,15,0.0,1
right,86.492,3,1,15,0.0,1
right,86.508,3,1,15,0.0,1
right,86.508,3,1,15,0.0,1
right,86.508,3,1,15,0.0,1
right,86.528,3,3,15,0.0,1
right,86.528,3,2,15,0.0,1
right,86.528,3,2,15,0.0,1
right,86.56,3,3,15,0.0,1
right,86.56,3,2,15,0.0,1
right,86.56,3,2,15,0.0,1
right,86.58,3,2,15,0.0,1
right,86.58,3,1,15,0.0,1
right,86.58,3,2,15,0.0,1
right,86.592,3,1,15,0.0,1
right,86.592,3,1,15,0.0,1
right,86.592,3,0,0,0.0,1
right,86.612,3,3,15,0.0,1
right,86.612,3,2,15,0.0,1
right,86.612,3,2,15,0.0,1
right,86.624,3,1,15,0.0,1
right,86.624,3,0,0,0.0,1
right,86.624,3,1,15,0.0,1
right,86.64,3,2,15,0.0,1
right,86.64,3,2,15,0.0,1
right,86.64,3,1,15,0.0,1
right,86.656,3,3,15,0.0,1
right,86.656,3,2,15,0.0,1
right,86.656,3,2,15,0.0,1
right,86.712,3,3,15,0.0,1
right,86.712,3,2,15,0.0,1
right,86.712,3,2,15,0.0,1
right,86.76,3,3,15,0.0,1
right,86.76,3,2,15,0.0,1
right,86.76,3,2,15,0.0,1
right,86.796,3,2,15,0.0,1
right,86.796,3,1,15,0.0,1
right,86.796,3,1,15,0.0,1
right,86.812,3,1,15,0.0,1
right,86.812,3,1,15,0.0,1
right,86.812,3,1,15,0.0,1
right,86.824,3,3,15,0.0,1
right,86.824,3,2,15,0.0,1
right,86.824,3,2,15,0.0,1
right,86.86,3,3,15,0.0,1
right,86.86,3,2,15,0.0,1
right,86.86,3,2,15,0.0,1
right,86.88,3,2,15,0.0,1
right,86.88,3,1,15,0.0,1
right,86.88,3,2,15,0.0,1
right,86.92,3,3,15,0.0,1
right,86.92,3,2,15,0.0,1
right,86.92,3,2,15,0.0,1
right,86.928,3,1,15,0.0,1
right,86.928,3,0,0,0.0,1
right,86.928,3,1,15,0.0,1
right,86.94,3,2,15,0.0,1
right,86.94,3,2,15,0.0,1
right,86.94,3,1,15,0.0,1
right,86.952,3,3,15,0.0,1
right,86.952,3,2,15,0.0,1
right,86.952,3,2,15,0.0,1
right,87.008,3,3,15,0.0,1
right,87.008,3,2,15,0.0,1
right,87.008,3,2,15,0.0,1
right,87.056,3,3,15,0.0,1
right,87.056,3,2,15,0.0,1
right,87.056,3,2,15,0.0,1
right,87.088,3,2,15,0.0,1
right,87.088,3,1,15,0.0,1
right,87.088,3,1,15,0.0,1
right,87.104,3,1,15,0.0,1
right,87.104,3,1,15,0.0,1
right,87.104,3,1,15,0.0,1
right,87.124,3,3,15,0.0,1
right,87.124,3,2,15,0.0,1
right,87.124,3,2,15,0.0,1
right,87.152,3,3,15,0.0,1
right,87.152,3,2,15,0.0,1
right,87.152,3,2,15,0.0,1
right,87.172,3,2,15,0.0,1
right,87.172,3,1,15,0.0,1
right,87.172,3,2,15,0.0,1
right,87.22,3,3,15,0.0,1
right,87.22,3,2,15,0.0,1
right,87.22,3,2,15,0.0,1
right,87.232,3,1,15,0.0,1
right,87.232,3,0,0,0.0,1
right,87.232,3,1,15,0.0,1
right,87.236,3,2,15,0.0,1
right,87.236,3,2,15,0.0,1
right,87.236,3,1,15,0.0,1
right,87.252,3,3,15,0.0,1
right,87.252,3,2,15,0.0,1
right,87.252,3,2,15,0.0,1
right,87.312,3,3,15,0.0,1
right,87.312,3,2,15,0.0,1
right,87.312,3,2,15,0.0,1
right,87.36,3,3,15,0.0,1
right,87.36,3,2,15,0.0,1
right,87.36,3,2,15,0.0,1
right,87.404,3,2,15,0.0,1
right,87.404,3,1,15,0.0,1
right,87.404,3,1,15,0.0,1
right,87.408,3,1,15,0.0,1
right,87.408,3,1,15,0.0,1
right,87.408,3,1,15,0.0,1
right,87.424,3,3,15,0.0,1
right,87.424,3,2,15,0.0,1
right,87.424,3,2,15,0.0,1
right,87.46,3,3,15,0.0,1
right,87.46,3,2,15,0.0,1
right,87.46,3,2,15,0.0,1
right,87.476,3,2,15,0.0,1
right,87.476,3,1,15,0.0,1
right,87.476,3,2,15,0.0,1
right,87.488,3,1,15,0.0,1
right,87.488,3,1,15,0.0,1
right,87.488,3,0,0,0.0,1
right,87.512,3,3,15,0.0,1
right,87.512,3,2,15,0.0,1
right,87.512,3,2,15,0.0,1
right,87.524,3,1,15,0.0,1
right,87.524,3,0,0,0.0,1
right,87.524,3,1,15,0.0,1
right,87.54,3,2,15,0.0,1
right,87.54,3,2,15,0.0,1
right,87.54,3,1,15,0.0,1
right,87.556,3,3,15,0.0,1
right,87.556,3,2,15,0.0,1
right,87.556,3,2,15,0.0,1
right,87.608,3,3,15,0.0,1
right,87.608,3,2,15,0.0,1
right,87.608,3,2,15,0.0,1
right,87.656,3,3,15,0.0,1
right,87.656,3,2,15,0.0,1
right,87.656,3,2,15,0.0,1
right,87.692,3,2,15,0.0,1
right,87.692,3,1,15,0.0,1
right,87.692,3,1,15,0.0,1
right,87.708,3,1,15,0.0,1
right,87.708,3,1,15,0.0,1
right,87.708,3,1,15,0.0,1
right,87.724,3,3,15,0.0,1
right,87.724,3,2,15,0.0,1
right,87.724,3,2,15,0.0,1
right,87.76,3,3,15,0.0,1
right,87.76,3,2,15,0.0,1
right,87.76,3,2,15,0.0,1
right,87.78,3,2,15,0.0,1
right,87.78,3,1,15,0.0,1
right,87.78,3,2,15,0.0,1
right,87.796,3,1,15,0.0,1
right,87.796,3,1,15,0.0,1
right,87.796,3,0,0,0.0,1
right,87.804,3,3,15,0.0,1
right,87.804,3,2,15,0.0,1
right,87.804,3,2,15,0.0,1
right,87.824,3,1,15,0.0,1
right,87.824,3,0,0,0.0,1
right,87.824,3,1,15,0.0,1
right,87.844,3,2,15,0.0,1
right,87.844,3,2,15,0.0,1
right,87.844,3,1,15,0.0,1
right,87.856,3,3,15,0.0,1
right,87.856,3,2,15,0.0,1
right,87.856,3,2,15,0.0,1
right,87.908,3,3,15,0.0,1
right,87.908,3,2,15,0.0,1
right,87.908,3,2,15,0.0,1
right,87.956,3,3,15,0.0,1
right,87.956,3,2,15,0.0,1
right,87.956,3,2,15,0.0,1
right,87.988,3,2,15,0.0,1
right,87.988,3,1,15,0.0,1
right,87.988,3,1,15,0.0,1
right,88.012,3,1,15,0.0,1
right,88.012,3,1,15,0.0,1
right,88.012,3,1,15,0.0,1
right,88.02,3,3,15,0.0,1
right,88.02,3,2,15,0.0,1
right,88.02,3,2,15,0.0,1
right,88.06,3,3,15,0.0,1
right,88.06,3,2,15,0.0,1
right,88.06,3,2,15,0.0,1
right,88.072,3,2,15,0.0,1
right,88.072,3,1,15,0.0,1
right,88.072,3,2,15,0.0,1
right,88.096,3,1,15,0.0,1
right,88.096,3,1,15,0.0,1
right,88.096,3,0,0,0.0,1
right,88.108,3,3,15,0.0,1
right,88.108,3,2,15,0.0,1
right,88.108,3,2,15,0.0,1
right,88.124,3,1,15,0.0,1
right,88.124,3,0,0,0.0,1
right,88.124,3,1,15,0.0,1
right,88.136,3,2,15,0.0,1
right,88.136,3,2,15,0.0,1
right,88.136,3,1,15,0.0,1
right,88.152,3,3,15,0.0,1
right,88.152,3,2,15,0.0,1
right,88.152,3,2,15,0.0,1
right,88.212,3,3,15,0.0,1
right,88.212,3,2,15,0.0,1
right,88.212,3,2,15,0.0,1
right,88.256,3,3,15,0.0,1
right,88.256,3,2,15,0.0,1
right,88.256,3,2,15,0.0,1
right,88.288,3,2,15,0.0,1
right,88.288,3,1,15,0.0,1
right,88.288,3,1,15,0.0,1
right,88.312,3,1,15,0.0,1
right,88.312,3,1,15,0.0,1
right,88.312,3,1,15,0.0,1
right,88.328,3,3,15,0.0,1
right,88.328,3,2,15,0.0,1
right,88.328,3,2,15,0.0,1
right,88.356,3,3,15,0.0,1
right,88.356,3,2,15,0.0,1
right,88.356,3,2,15,0.0,1
right,88.372,3,2,15,0.0,1
right,88.372,3,1,15,0.0,1
right,88.372,3,2,15,0.0,1
right,88.388,3,1,15,0.0,1
right,88.388,3,1,15,0.0,1
right,88.388,3,0,0,0.0,1
right,88.408,3,3,15,0.0,1
right,88.408,3,2,15,0.0,1
right,88.408,3,2,15,0.0,1
right,88.42,3,1,15,0.0,1
right,88.42,3,0,0,0.0,1
right,88.42,3,1,15,0.0,1
right,88.436,3,2,15,0.0,1
right,88.436,3,2,15,0.0,1
right,88.436,3,1,15,0.0,1
right,88.46,3,3,15,0.0,1
right,88.46,3,2,15,0.0,1
right,88.46,3,2,15,0.0,1
right,88.512,3,3,15,0.0,1
right,88.512,3,2,15,0.0,1
right,88.512,3,2,15,0.0,1
right,88.556,3,3,15,0.0,1
right,88.556,3,2,15,0.0,1
right,88.556,3,2,15,0.0,1
right,88.592,3,2,15,0.0,1
right,88.592,3,1,15,0.0,1
right,88.592,3,1,15,0.0,1
right,88.612,3,1,15,0.0,1
right,88.612,3,1,15,0.0,1
right,88.612,3,1,15,0.0,1
right,88.624,3,3,15,0.0,1
right,88.624,3,2,15,0.0,1
right,88.624,3,2,15,0.0,1
right,88.652,3,3,15,0.0,1
right,88.652,3,2,15,0.0,1
right,88.652,3,2,15,0.0,1
right,88.676,3,2,15,0.0,1
right,88.676,3,1,15,0.0,1
right,88.676,3,2,15,0.0,1
right,88.692,3,1,15,0.0,1
right,88.692,3,1,15,0.0,1
right,88.692,3,0,0,0.0,1
right,88.712,3,3,15,0.0,1
right,88.712,3,2,15,0.0,1
right,88.712,3,2,15,0.0,1
right,88.724,3,1,15,0.0,1
right,88.724,3,0,0,0.0,1
right,88.724,3,1,15,0.0,1
right,88.736,3,2,15,0.0,1
right,88.736,3,2,15,0.0,1
right,88.736,3,1,15,0.0,1
right,88.752,3,3,15,0.0,1
right,88.752,3,2,15,0.0,1
right,88.752,3,2,15,0.0,1
right,88.804,3,3,15,0.0,1
right,88.804,3,2,15,0.0,1
right,88.804,3,2,15,0.0,1
right,88.856,3,3,15,0.0,1
right,88.856,3,2,15,0.0,1
right,88.856,3,2,15,0.0,1
right,88.892,3,2,15,0.0,1
right,88.892,3,1,15,0.0,1
right,88.892,3,1,15,0.0,1
right,88.904,3,1,15,0.0,1
right,88.904,3,1,15,0.0,1
right,88.904,3,1,15,0.0,1
right,88.928,3,3,15,0.0,1
right,88.928,3,2,15,0.0,1
right,88.928,3,2,15,0.0,1
right,88.96,3,3,15,0.0,1
right,88.96,3,2,15,0.0,1
right,88.96,3,2,15,0.0,1
right,89.004,3,1,15,0.0,1
right,89.004,3,1,15,0.0,1
right,89.004,3,0,0,0.0,1
right,89.008,3,3,15,0.0,1
right,89.008,3,2,15,0.0,1
right,89.008,3,2,15,0.0,1
right,89.024,3,1,15,0.0,1
right,89.024,3,0,0,0.0,1
right,89.024,3,1,15,0.0,1
right,89.04,3,2,15,0.0,1
right,89.04,3,2,15,0.0,1
right,89.04,3,1,15,0.0,1
right,89.08,3,3,15,0.0,1
right,89.08,3,2,15,0.0,1
right,89.08,3,2,15,0.0,1
right,89.108,3,3,15,0.0,1
right,89.108,3,2,15,0.0,1
right,89.108,3,2,15,0.0,1
right,89.172,3,3,15,0.0,1
right,89.172,3,2,15,0.0,1
right,89.172,3,2,15,0.0,1
right,89.188,3,2,15,0.0,1
right,89.188,3,1,15,0.0,1
right,89.188,3,1,15,0.0,1
right,89.208,3,1,15,0.0,1
right,89.208,3,1,15,0.0,1
right,89.208,3,1,15,0.0,1
right,89.228,3,3,15,0.0,1
right,89.228,3,2,15,0.0,1
right,89.228,3,2,15,0.0,1
right,89.252,3,3,15,0.0,1
right,89.252,3,2,15,0.0,1
right,89.252,3,2,15,0.0,1
right,89.276,3,2,15,0.0,1
right,89.276,3,1,15,0.0,1
right,89.276,3,2,15,0.0,1
right,89.288,3,1,15,0.0,1
right,89.288,3,1,15,0.0,1
right,89.288,3,0,0,0.0,1
right,89.312,3,3,15,0.0,1
right,89.312,3,2,15,0.0,1
right,89.312,3,2,15,0.0,1
right,89.348,3,1,15,0.0,1
right,89.348,3,0,0,0.0,1
right,89.348,3,1,15,0.0,1
right,89.356,3,3,15,0.0,1
right,89.356,3,2,15,0.0,1
right,89.356,3,2,15,0.0,1
right,89.408,3,3,15,0.0,1
right,89.408,3,2,15,0.0,1
right,89.408,3,2,15,0.0,1
right,89.456,3,3,15,0.0,1
right,89.456,3,2,15,0.0,1
right,89.456,3,2,15,0.0,1
right,89.496,3,2,15,0.0,1
right,89.496,3,1,15,0.0,1
right,89.496,3,1,15,0.0,1
right,89.508,3,1,15,0.0,1
right,89.508,3,1,15,0.0,1
right,89.508,3,1,15,0.0,1
right,89.528,3,3,15,0.0,1
right,89.528,3,2,15,0.0,1
right,89.528,3,2,15,0.0,1
right,89.58,3,3,15,0.0,1
right,89.58,3,2,15,0.0,1
right,89.58,3,2,15,0.0,1
right,89.596,3,1,15,0.0,1
right,89.596,3,1,15,0.0,1
right,89.596,3,0,0,0.0,1
right,89.608,3,3,15,0.0,1
right,89.608,3,2,15,0.0,1
right,89.608,3,2,15,0.0,1
right,89.624,3,1,15,0.0,1
right,89.624,3,0,0,0.0,1
right,89.624,3,1,15,0.0,1
right,89.636,3,2,15,0.0,1
right,89.636,3,2,15,0.0,1
right,89.636,3,1,15,0.0,1
right,89.66,3,3,15,0.0,1
right,89.66,3,2,15,0.0,1
right,89.66,3,2,15,0.0,1
right,89.728,3,3,15,0.0,1
right,89.728,3,2,15,0.0,1
right,89.728,3,2,15,0.0,1
right,89.752,3,3,15,0.0,1
right,89.752,3,2,15,0.0,1
right,89.752,3,2,15,0.0,1
right,89.788,3,2,15,0.0,1
right,89.788,3,1,15,0.0,1
right,89.788,3,1,15,0.0,1
right,89.808,3,1,15,0.0,1
right,89.808,3,1,15,0.0,1
right,89.808,3,1,15,0.0,1
right,89.82,3,3,15,0.0,1
right,89.82,3,2,15,0.0,1
right,89.82,3,2,15,0.0,1
right,89.852,3,3,15,0.0,1
right,89.852,3,2,15,0.0,1
right,89.852,3,2,15,0.0,1
right,89.876,3,2,15,0.0,1
right,89.876,3,1,15,0.0,1
right,89.876,3,2,15,0.0,1
right,89.892,3,1,15,0.0,1
right,89.892,3,1,15,0.0,1
right,89.892,3,0,0,0.0,1
right,89.904,3,3,15,0.0,1
right,89.904,3,2,15,0.0,1
right,89.904,3,2,15,0.0,1
right,89.92,3,1,15,0.0,1
right,89.92,3,0,0,0.0,1
right,89.92,3,1,15,0.0,1
right,89.94,3,2,15,0.0,1
right,89.94,3,2,15,0.0,1
right,89.94,3,1,15,0.0,1
right,90.004,2,3,15,0.0,1
right,90.004,2,2,15,0.0,1
right,90.06,3,3,15,0.0,1
right,90.06,3,2,15,0.0,1
right,90.06,3,2,15,0.0,1
right,90.092,3,2,15,0.0,1
right,90.092,3,1,15,0.0,1
right,90.092,3,1,15,0.0,1
right,90.108,3,1,15,0.0,1
right,90.108,3,1,15,0.0,1
right,90.108,3,1,15,0.0,1
right,90.12,3,3,15,0.0,1
right,90.12,3,2,15,0.0,1
right,90.12,3,2,15,0.0,1
right,90.152,3,3,15,0.0,1
right,90.152,3,2,15,0.0,1
right,90.152,3,2,15,0.0,1
right,90.172,3,2,15,0.0,1
right,90.172,3,1,15,0.0,1
right,90.172,3,2,15,0.0,1
right,90.216,3,1,15,0.0,1
right,90.216,3,1,15,0.0,1
right,90.216,3,0,0,0.0,1
right,90.22,3,3,15,0.0,1
right,90.22,3,2,15,0.0,1
right,90.22,3,2,15,0.0,1
right,90.224,3,1,15,0.0,1
right,90.224,3,0,0,0.0,1
right,90.224,3,1,15,0.0,1
right,90.24,3,2,15,0.0,1
right,90.24,3,2,15,0.0,1
right,90.24,3,1,15,0.0,1
right,90.256,3,3,15,0.0,1
right,90.256,3,2,15,0.0,1
right,90.256,3,2,15,0.0,1
right,90.316,3,3,15,0.0,1
right,90.316,3,2,15,0.0,1
right,90.316,3,2,15,0.0,1
right,90.356,3,3,15,0.0,1
right,90.356,3,2,15,0.0,1
right,90.356,3,2,15,0.0,1
right,90.404,3,2,15,0.0,1
right,90.404,3,1,15,0.0,1
right,90.404,3,1,15,0.0,1
right,90.408,3,1,15,0.0,1
right,90.408,3,1,15,0.0,1
right,90.408,3,1,15,0.0,1
right,90.42,3,3,15,0.0,1
right,90.42,3,2,15,0.0,1
right,90.42,3,2,15,0.0,1
right,90.452,3,3,15,0.0,1
right,90.452,3,2,15,0.0,1
right,90.452,3,2,15,0.0,1
right,90.476,3,2,15,0.0,1
right,90.476,3,1,15,0.0,1
right,90.476,3,2,15,0.0,1
right,90.496,3,1,15,0.0,1
right,90.496,3,1,15,0.0,1
right,90.496,3,0,0,0.0,1
right,90.508,3,3,15,0.0,1
right,90.508,3,2,15,0.0,1
right,90.508,3,2,15,0.0,1
right,90.52,3,1,15,0.0,1
right,90.52,3,0,0,0.0,1
right,90.52,3,1,15,0.0,1
right,90.54,3,2,15,0.0,1
right,90.54,3,2,15,0.0,1
right,90.54,3,1,15,0.0,1
right,90.556,3,3,15,0.0,1
right,90.556,3,2,15,0.0,1
right,90.556,3,2,15,0.0,1
right,90.608,3,3,15,0.0,1
right,90.608,3,2,15,0.0,1
right,90.608,3,2,15,0.0,1
right,90.656,3,3,15,0.0,1
right,90.656,3,2,15,0.0,1
right,90.656,3,2,15,0.0,1
right,90.692,3,2,15,0.0,1
right,90.692,3,1,15,0.0,1
right,90.692,3,1,15,0.0,1
right,90.704,3,1,15,0.0,1
right,90.704,3,1,15,0.0,1
right,90.704,3,1,15,0.0,1
right,90.724,3,3,15,0.0,1
right,90.724,3,2,15,0.0,1
